generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§59999996§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§678§0.004062983
502§0.744765§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§104203§0.37303117
