generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1.066627§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§672§0.011316815
502§0.7913472§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§104324§0.39155042
