generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1999999900§2.537974§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 2, 1]))§671§0.043849904
7§579999800§2.5268312§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([1, 7, 6, 2]))§1685§0.062143832
508§959999550§2.5268312§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([2, 7, 6, 1]))§105809§1.9068115
