generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2539999000§1.8215339§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 8, 6, 7]))§673§0.051296297
4§639999800§1.787618§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 1, 6, 0, 5]))§1181§0.06485892
5§679999740§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 5, 0, 6]))§1350§0.06914153
17§1239999500§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([7, 5, 0, 6]))§3385§0.11425113
518§1099999500§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([7, 0, 5, 6]))§108088§2.6268897
