generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1979999500§5.797621§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 7]))§676§0.062145855
5§1199999400§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5]))§1348§0.07260909
506§1379999700§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5, 1]))§105403§2.3046987
