generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1339999600§1.8252574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 5, 0, 6, 8]))§671§0.14070576
2§719999740§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 0, 5, 7]))§837§0.15408391
23§859999600§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([6, 0, 7, 5]))§4392§0.44762138
524§1199999400§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([7, 5, 0, 6]))§109791§5.77332
