generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1680000000§2.5397143§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 6, 3, 2]))§671§0.03040561
2§419999900§2.5390294§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 7, 1, 2]))§838§0.033552524
3§399999940§2.537974§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 1, 2]))§1005§0.03661467
12§699999740§2.5268312§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([7, 6, 2, 1]))§2523§0.05897951
513§1199999500§2.5268312§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([1, 2, 6, 7]))§106997§1.6470927
