generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1279999700§1.8215339§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 0, 7, 8]))§677§0.06681733
2§779999740§1.787618§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 6, 7, 5, 1]))§847§0.073895805
3§899999600§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 6, 7, 5]))§1014§0.08092066
16§1039999500§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([6, 0, 7, 5]))§3214§0.1308933
517§1039999500§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([0, 5, 6, 7]))§108044§3.4090474
