generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1419999400§1.9092792§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 8, 6, 5]))§675§0.06052566
2§699999740§1.787618§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 6, 7, 5, 0]))§842§0.0665487
5§639999800§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 0, 6, 5]))§1349§0.08438825
20§879999600§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([7, 5, 0, 6]))§3887§0.15043642
521§1059999500§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([6, 7, 0, 5]))§108804§2.986239
