generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1299999600§1.8215339§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 0, 8, 7]))§672§0.059347745
2§539999800§1.787618§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 7, 0, 1, 6]))§838§0.06644102
3§559999800§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5, 7, 6]))§1007§0.07361915
13§739999740§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([0, 5, 6, 7]))§2691§0.123384066
514§1159999400§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([5, 0, 7, 6]))§106997§2.711605
