generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1920000100§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 0]))§674§0.070200026
502§1419999600§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5]))§104351§1.6658547
