generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1739999600§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 0, 6, 7]))§673§0.054964215
10§599999900§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([6, 5, 0, 7]))§2196§0.10151952
511§1239999600§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([5, 0, 7, 6]))§106555§2.949772
