generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1920000800§2.8756542§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([14]))§673§0.40237275
6§3.0449898§2.8677015§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([14, 3]))§1518§0.4588092
9§2.9694152§2.8530245§Chromosome(steinerPoints=[(0.81825423, 0.16169095)], includedObstacleCornersIndices=set([14]))§2026§0.48967376
10§2.952626§2.8450718§Chromosome(steinerPoints=[(0.81825423, 0.16169095)], includedObstacleCornersIndices=set([14, 3]))§2192§0.49977112
16§2.9196599§2.8438058§Chromosome(steinerPoints=[(0.81825423, 0.16169095), (0.27427036, 0.9034808)], includedObstacleCornersIndices=set([14, 3]))§3206§0.5582563
18§2.9164722§2.8429375§Chromosome(steinerPoints=[(0.81825423, 0.16169095), (0.09678422, 0.8719702)], includedObstacleCornersIndices=set([14, 3]))§3544§0.578456
19§2.9193914§2.8401332§Chromosome(steinerPoints=[(0.17328738, 0.20604895)], includedObstacleCornersIndices=set([3, 14]))§3714§0.5889066
23§100000010§2.817503§Chromosome(steinerPoints=[(0.81825423, 0.16169095), (0.17328738, 0.20604895)], includedObstacleCornersIndices=set([3, 14]))§4397§0.6343471
28§20000002§2.812873§Chromosome(steinerPoints=[(0.81825423, 0.16169095), (0.17328738, 0.20604895), (0.75068784, 0.12529665)], includedObstacleCornersIndices=set([3, 14]))§5267§0.69767034
40§120000010§2.809473§Chromosome(steinerPoints=[(0.17328738, 0.20604895), (0.09678422, 0.8719702), (0.27427036, 0.9034808), (0.81825423, 0.16169095), (0.75068784, 0.12529665)], includedObstacleCornersIndices=set([14, 3]))§7350§0.87017316
47§100000010§2.8069062§Chromosome(steinerPoints=[(0.81825423, 0.16169095), (0.75068784, 0.12529665), (0.17328738, 0.20604895), (0.31596687, 0.15687141)], includedObstacleCornersIndices=set([14, 3]))§8571§0.98525
53§140000020§2.804772§Chromosome(steinerPoints=[(0.09678422, 0.8719702), (0.17328738, 0.20604895), (0.31596687, 0.15687141), (0.75068784, 0.12529665), (0.81825423, 0.16169095)], includedObstacleCornersIndices=set([14, 3]))§9631§1.0929984
56§100000010§2.8043962§Chromosome(steinerPoints=[(0.09678422, 0.8719702), (0.81825423, 0.16169095), (0.75068784, 0.12529665), (0.17328738, 0.20604895), (0.31596687, 0.15687141), (0.25591677, 0.22359335)], includedObstacleCornersIndices=set([14, 3]))§10167§1.1540298
58§80000010§2.7980585§Chromosome(steinerPoints=[(0.09678422, 0.8719702), (0.81825423, 0.16169095), (0.75068784, 0.12529665), (0.17328738, 0.20604895), (0.31596687, 0.15687141), (0.25591677, 0.22359335), (0.33931056, 0.12885562)], includedObstacleCornersIndices=set([14, 3]))§10522§1.1965215
69§240000020§2.79705§Chromosome(steinerPoints=[(0.09678422, 0.8719702), (0.17328738, 0.20604895), (0.31596687, 0.15687141), (0.25591677, 0.22359335), (0.33931056, 0.12885562), (0.81825423, 0.16169095), (0.75068784, 0.12529665), (0.8088559, 0.166068)], includedObstacleCornersIndices=set([14, 3]))§12482§1.4314572
75§200000020§2.795733§Chromosome(steinerPoints=[(0.8088559, 0.166068), (0.17328738, 0.20604895), (0.09678422, 0.8719702), (0.31596687, 0.15687141), (0.25591677, 0.22359335), (0.27427036, 0.9034808), (0.75068784, 0.12529665), (0.33931056, 0.12885562)], includedObstacleCornersIndices=set([14, 3]))§13556§1.566008
83§240000020§2.7953267§Chromosome(steinerPoints=[(0.33931056, 0.12885562), (0.09678422, 0.8719702), (0.17328738, 0.20604895), (0.27427036, 0.9034808), (0.3584691, 0.6710642), (0.75068784, 0.12529665), (0.8088559, 0.166068)], includedObstacleCornersIndices=set([14, 3]))§15002§1.7681161
84§240000020§2.79494§Chromosome(steinerPoints=[(0.09678422, 0.8719702), (0.17328738, 0.20604895), (0.25591677, 0.22359335), (0.27427036, 0.9034808), (0.75068784, 0.12529665), (0.8088559, 0.166068), (0.3584691, 0.6710642), (0.33931056, 0.12885562)], includedObstacleCornersIndices=set([14, 3]))§15180§1.7922792
585§120000010§2.7949367§Chromosome(steinerPoints=[(0.25567138, 0.22299135), (0.3584691, 0.6710642), (0.33931056, 0.12885562), (0.27427036, 0.9034808), (0.75068784, 0.12529665), (0.8088559, 0.166068), (0.17328738, 0.20604895), (0.09678422, 0.8719702)], includedObstacleCornersIndices=set([3, 14]))§123841§16.060617
