generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1660000000§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 1, 5]))§673§0.11078561
502§1219999400§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5, 4]))§104374§2.583899
