generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2020000000§5.8457775§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 0, 5, 4]))§672§0.08014584
4§499999870§5.797621§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 7]))§1173§0.09164801
5§779999700§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5, 4]))§1343§0.09684866
506§1299999600§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5]))§105295§2.0634007
