generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2580002300§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5]))§672§0.05750199
502§1339999500§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5]))§104595§1.8182452
