generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1079999500§1.8215339§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 8, 7, 6]))§671§0.1284303
5§519999870§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 7, 5, 6]))§1343§0.16737767
17§979999550§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([6, 0, 5, 7]))§3376§0.3725824
518§1379999600§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([7, 0, 5, 6]))§108159§4.3673835
