generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1579999400§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 6, 0, 7]))§669§0.06550565
13§879999600§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([7, 5, 0, 6]))§2698§0.18821543
514§1299999400§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([7, 0, 5, 6]))§107152§4.522779
