generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2019999500§1.8215339§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 0, 8, 7]))§672§0.04588705
2§559999900§1.787618§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 1, 7, 5, 6]))§840§0.053345885
3§659999740§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 0, 7, 5]))§1006§0.059392866
14§939999550§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([5, 0, 7, 6]))§2869§0.11488256
515§1159999400§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([6, 0, 7, 5]))§107289§3.462553
