generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2239999700§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5, 7, 6]))§671§0.059146427
13§979999550§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([6, 0, 7, 5]))§2696§0.12298446
514§1279999400§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([0, 5, 7, 6]))§107312§4.3407702
