generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1499999900§5.797621§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 7]))§677§0.064936765
3§939999550§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 5, 0, 4]))§1010§0.07111827
504§1159999400§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5]))§104834§1.7298079
