generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2100000400§6.363984§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([8, 6, 7, 10]))§672§0.07853934
3§659999740§5.8457775§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 0, 5, 4]))§1008§0.08894096
4§519999870§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([4, 1, 0, 5]))§1177§0.09410416
505§1339999900§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 1, 5, 4]))§105127§1.9955711
