generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2280000300§5.7639785§Chromosome(steinerPoints=[(1.1761177, 1.7155697)], includedObstacleCornersIndices=set([6, 7]))§674§0.06948357
3§1099999500§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 1, 0]))§1011§0.07785409
504§1239999600§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5]))§104836§1.6774919
