generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2259999500§1.8215339§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 0, 7, 8]))§671§0.046294115
2§1059999600§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 5, 6, 0]))§837§0.050073512
17§1239999400§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([6, 0, 5, 7]))§3380§0.08964686
518§1299999700§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([6, 7, 0, 5]))§107939§2.799282
