generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2399999500§1.8215339§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 0, 6, 8]))§674§0.050200023
3§819999700§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 0, 5, 7]))§1008§0.059226062
14§899999600§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([5, 7, 0, 6]))§2857§0.09083261
515§1279999500§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([5, 0, 7, 6]))§107243§3.1715438
