generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2020000100§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5]))§673§0.1339983
502§1279999400§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 4, 0, 5]))§104465§2.398388
