generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1660000000§6.660164§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 9, 6, 10]))§674§0.06674426
3§679999740§6.415654§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 8, 9, 6]))§1014§0.08495783
4§899999600§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([4, 5, 1, 0]))§1180§0.08952205
505§1279999700§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5]))§105268§1.4064581
