generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2440000000§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 5, 0, 6]))§672§0.06629764
17§1079999500§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([5, 0, 6, 7]))§3386§0.15475518
518§1099999500§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([5, 0, 6, 7]))§108043§2.8400679
