generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2579999500§1.8215339§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 8, 7, 0]))§677§0.21297257
2§939999800§1.787618§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 0, 5, 7, 6]))§844§0.22927476
5§699999740§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 7, 0, 5]))§1347§0.27367815
14§919999550§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([6, 5, 0, 7]))§2883§0.3641356
515§1660000300§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([0, 5, 7, 6]))§107350§5.9795246
