generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1859999500§1.9092792§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 8, 5, 6]))§674§0.0600047
2§380000030§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 5, 6, 0]))§841§0.06690836
9§579999800§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([6, 7, 0, 5]))§2020§0.09585962
510§1299999500§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([7, 0, 5, 6]))§106113§3.62361
