generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1620000000§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5]))§670§0.07690269
502§1319999500§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 4, 0, 1]))§104403§1.8131478
