generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1839999600§2.5390294§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([2, 1, 7, 6]))§674§0.03705738
2§599999940§2.537974§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 2, 1]))§840§0.040661395
11§719999740§2.5268312§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([2, 7, 6, 1]))§2358§0.066100255
512§999999500§2.5268312§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([7, 6, 2, 1]))§106800§1.9250107
