generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1179999700§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5, 7, 6]))§675§0.043581136
9§859999600§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([6, 0, 5, 7]))§2021§0.068821326
510§1480000000§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([5, 7, 0, 6]))§106300§3.0021913
