generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2100000400§5.797621§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 7]))§670§0.057829823
3§939999550§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([4, 0, 5]))§1005§0.067082845
504§1239999600§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5]))§104931§2.0342226
