generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1959999500§5.8457775§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([4, 7, 0, 5]))§676§0.08211468
2§1059999500§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 1, 4, 5]))§844§0.0897694
503§1580000100§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5]))§104786§2.0879936
