generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2180000500§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 4, 5, 0]))§671§0.066264115
502§1119999500§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 4, 5, 1]))§104428§1.8230114
