generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1519999600§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 5, 0, 7]))§673§0.07831612
14§1099999500§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([6, 5, 0, 7]))§2862§0.14674535
515§1279999400§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([5, 7, 0, 6]))§107427§3.1437416
