generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2319999700§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 5, 0, 7]))§675§0.061051022
12§759999700§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([6, 0, 5, 7]))§2538§0.13242954
513§1379999400§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([0, 7, 5, 6]))§107054§4.0893717
