generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2199999200§1.8215339§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 8, 7, 6]))§672§0.08867146
4§779999800§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([5, 6, 0, 7]))§1175§0.12903957
505§1279999500§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([6, 7, 0, 5]))§105023§4.836541
