generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2099999700§1.8215339§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 8, 0, 6]))§671§0.111504875
3§539999900§1.787618§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 5, 6, 0, 7]))§1007§0.12640336
5§659999740§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([6, 7, 5, 0]))§1342§0.14102751
506§1119999500§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([6, 7, 0, 5]))§105327§3.255378
