generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1900000000§7.050105§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 1, 8, 5, 9, 10, 4]))§670§0.06315962
2§1059999550§6.3807163§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 7, 6]))§837§0.06654624
3§939999550§5.797621§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 7]))§1004§0.06959873
5§679999740§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 4, 0, 1]))§1342§0.07521265
506§1499999700§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 0]))§105356§1.3543658
