generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1719999600§1.9277467§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 0, 7, 4, 1, 5]))§676§0.036154754
2§979999740§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 7, 6, 5]))§843§0.039373334
16§759999700§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([6, 0, 7, 5]))§3214§0.075032495
517§1299999400§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([7, 0, 5, 6]))§107932§2.67483
