generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1679999600§2.537974§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([2, 6, 1]))§673§0.040637888
8§759999700§2.5268312§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([1, 2, 6, 7]))§1854§0.06128334
509§999999500§2.5268312§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([1, 7, 6, 2]))§106160§1.9040523
