generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1859999500§1.8716398§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 0, 6, 5]))§674§0.06707184
3§459999970§1.787618§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 7, 0, 5, 1]))§1013§0.08118202
5§859999600§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 7, 5, 6]))§1350§0.093985185
16§1059999500§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([6, 7, 0, 5]))§3202§0.16982812
517§1219999400§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([6, 0, 5, 7]))§107904§2.7805972
