generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1599999600§1.8215339§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([8, 0, 7, 6]))§675§0.10477623
3§659999740§1.787618§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 0, 5, 7, 6]))§1009§0.12656085
5§779999700§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 0, 5, 7]))§1342§0.15309145
13§839999600§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([6, 7, 0, 5]))§2692§0.20688367
514§1640000300§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([5, 7, 0, 6]))§107074§5.4796185
