generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1379999600§1.8215339§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 0, 8, 6]))§677§0.05941112
4§839999600§1.787618§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 0, 5, 7, 1]))§1180§0.079410635
5§799999700§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 0, 7, 5]))§1348§0.08596891
13§919999550§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([0, 5, 6, 7]))§2695§0.1268368
514§1479999200§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([6, 7, 0, 5]))§107379§3.105074
