generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1780000000§6.3787594§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 8, 9]))§670§0.08586947
2§899999600§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5]))§842§0.09126076
503§1399999900§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 4, 1, 0]))§104676§1.4355766
