generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1139999500§5.797621§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 7]))§669§0.04338956
2§679999740§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5, 4]))§835§0.045885783
503§1339999700§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5, 4, 1]))§104687§2.1734784
