generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1339999500§1.8215339§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 6, 8, 7]))§671§0.04927152
4§619999900§1.787618§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 7, 0, 5, 1]))§1177§0.05800577
5§999999500§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 5, 0, 7]))§1347§0.06096256
13§699999740§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([0, 5, 7, 6]))§2696§0.08782312
514§1359999500§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([0, 5, 7, 6]))§107096§3.39939
