generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1819999400§1.8215339§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 6, 0, 8]))§673§0.07440894
4§539999900§1.787618§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 6, 7, 5, 0]))§1179§0.08973906
5§679999740§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 0, 7, 5]))§1347§0.09483132
18§979999550§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([6, 5, 0, 7]))§3555§0.143426
519§1239999600§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([0, 7, 5, 6]))§108453§2.6849127
