generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2099999500§1.8215339§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([8, 6, 0, 7]))§670§0.04210717
3§479999970§1.787618§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 1, 5, 7, 0]))§1008§0.049958497
4§739999740§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 0, 7, 5]))§1175§0.053473677
18§879999600§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([6, 7, 0, 5]))§3560§0.08745025
519§1400000000§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([7, 0, 5, 6]))§108483§3.1073542
