generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1419999400§1.8215339§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 0, 8, 7]))§680§0.045791745
2§819999700§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 6, 5, 0]))§850§0.051837727
15§839999600§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([6, 5, 0, 7]))§3034§0.09789877
516§1479999700§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([6, 5, 7, 0]))§107427§3.4497151
