generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2179999700§1.8215339§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 8, 0, 7]))§669§0.1299095
2§799999740§1.787618§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 1, 0, 7, 5]))§835§0.1370663
3§699999740§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 6, 0, 5]))§1004§0.14884388
10§999999500§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([0, 5, 7, 6]))§2186§0.18990538
511§1099999500§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([7, 5, 0, 6]))§106546§4.076117
