generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2680001800§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 0, 5]))§673§0.09948114
502§1479999600§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5, 4]))§104415§3.2602062
