generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1819999600§1.8716398§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 6, 5, 0]))§675§0.054798808
2§799999700§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 0, 6, 5]))§842§0.061815824
7§779999700§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([5, 0, 6, 7]))§1689§0.08894718
508§1179999500§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([7, 5, 0, 6]))§105672§2.8054638
