generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2219999500§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5]))§673§0.081044465
502§1399999500§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 4, 1, 5]))§104406§1.8397405
