generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1879999500§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 6, 0, 5]))§671§0.073411755
10§699999740§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([6, 0, 5, 7]))§2185§0.12766749
511§1259999500§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([5, 7, 0, 6]))§106558§4.2087235
