generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2399999500§1.8215339§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([8, 0, 7, 6]))§677§0.09104484
5§959999550§1.787618§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 1, 0, 7, 5]))§1356§0.11622794
6§699999740§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 7, 0, 5]))§1525§0.122603685
16§959999550§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([6, 5, 7, 0]))§3219§0.17005494
517§1239999400§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([5, 7, 0, 6]))§107947§4.8250384
