generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1539999500§5.8457775§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5, 7, 1]))§671§0.063339844
3§799999700§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 5, 0]))§1007§0.07467877
504§1199999400§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 4, 0]))§104699§1.5198253
