generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2400001000§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5]))§674§0.0671761
502§1460000100§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 5, 0, 4]))§104242§1.4193734
