generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1799999400§5.797621§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 7]))§670§0.10434797
4§719999740§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 0]))§1179§0.12391365
505§1119999500§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 4, 0]))§105023§2.3469899
