generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1839999700§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 6, 5, 7]))§673§0.05461335
7§659999740§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([5, 6, 0, 7]))§1680§0.09124386
508§1259999600§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([6, 5, 7, 0]))§105864§3.6225212
