generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1639999600§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 0, 5, 7]))§671§0.0790085
10§819999700§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([7, 0, 6, 5]))§2182§0.17643598
511§1279999500§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([0, 7, 5, 6]))§106493§4.2132344
