generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2139999200§1.8215339§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 6, 7, 8]))§672§0.054201376
4§879999600§1.7652574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 7, 6, 5]))§1175§0.07283196
14§899999600§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([7, 0, 6, 5]))§2859§0.12358811
515§999999500§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([7, 0, 5, 6]))§107413§3.0994213
